play_id,game_id,home_team,away_team,week,posteam,posteam_type,defteam,game_half,drive,drive_plays,quarter,home_team_score,away_team_score,posteam_score,defteam_score,score_differential,side_of_field,yardline100,down,yds_to_go,goal_to_go,sp,yardline,play_type,desc,yards_gained,first_down,first_down_pass,first_down_rush,first_down_penalty,third_down_failed,third_down_converted,fourth_down_attempted,fourth_down_failed,fourth_down_converted,rush_attempt,pass_attempt,rusher,passer,receiver,targeted_receiver,rushing_yards,passing_yards,receiving_yards,yards_net,drive_first_downs,touchdown,pass_touchdown,rush_touchdown,return_touchdown,touchdown_team,touchdown_player,complete_pass,incomplete_pass,solo_tackle,assisted_tackle,tackled_for_loss,tackled_for_loss_yards,sack,sack_yards,half_tfl,full_tfl,full_sack,half_sack,penalty,penalty_team,penalty_type,penalty_accepted,penalty_yards,penalty_player,fumble,interception,interception_player,pass_deflection_player,fumble_lost,fumble_forced,fumble_team,fumble_recovery_team,forced_fumble_player,fumble_recovery_player,return_yards,return_team,touchback,return_player,assisted_tackle_player_1,assisted_tackle_player_2,solo_tackle_player,tackle_for_loss_player_1,tackle_for_loss_player_2,sack_player_1,sack_player_2,solo_tackle_player_2,timeout,timeout_team,safety,posteam_score_post,defteam_score_post,score_differential_post,home_team_score_post,away_team_score_post,recent_time,quarter_time,late_half,change_of_possession,home_team_timeouts_remaining,away_team_timeouts_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,xp_attempt,fg_attempt,two_point_attempt,punt_attempt,kickoff_attempt,xp_result,fg_result,two_point_result,kicker,kick_distance,kick_blocked,blocked_player,punter,punt_blocked,punt_downed,punt_out_of_bounds,punt_fair_catch,punt_returner,kickoff_downed,kickoff_out_of_bounds,kickoff_fair_catch,kick_returner
8598,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,1,11,1,0,0,0,0,0,MID,16,1,15,0,0,MID16,rush,Jack Roberge rush for 6 yards to the MIDDLEBU10 (Nolan Tibball).,6,0,0,0,0,,,,,,1,0,Jack Roberge,,,,6,,,62,4,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Nolan Tibball,,,,,,0,,0,0,0,0,0,0,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8599,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,1,12,1,0,0,0,0,0,MID,10,2,9,0,0,MID10,pass,"Mike Piazza pass intercepted by Dave Filias at the MIDDLEBU06, Dave Filias return 0 yards to the MIDDLEBU06.",0,0,0,0,0,,,,,,0,1,,Mike Piazza,,,,,,62,4,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,1,,,,,,,,,0,MID,0,Dave Filias,,,,,,,,,0,,0,0,0,0,0,0,15:00,early,0,1,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8600,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,2,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,0,0,0,0,08:25,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8601,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,2,1,1,0,0,0,0,0,MID,94,1,10,0,0,MID06,rush,Alex Maldjian rush for 6 yards to the MIDDLEBU12 (A. Leneghan).,6,0,0,0,0,,,,,,1,0,Alex Maldjian,,,,6,,,6,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Anthony Lenegha,,,,,,0,,0,0,0,0,0,0,08:25,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8602,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,2,2,1,0,0,0,0,0,MID,88,2,4,0,0,MID12,rush,Alex Maldjian rush for no gain to the MIDDLEBU12 (A. Leneghan).,0,0,0,0,0,,,,,,1,0,Alex Maldjian,,,,0,,,6,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Anthony Lenegha,,,,,,0,,0,0,0,0,0,0,08:25,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8603,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,2,3,1,0,0,0,0,0,MID,88,3,4,0,0,MID12,rush,Ben Tauber rush for 1 yard to the MIDDLEBU13 (A. Leneghan).,1,0,0,0,0,1,0,,,,1,0,Ben Tauber,,,,1,,,7,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Anthony Lenegha,,,,,,0,,0,0,0,0,0,0,08:25,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8604,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,2,4,1,0,0,0,0,0,MID,87,4,3,0,0,MID13,No Play,PENALTY AMHERST offside (Raymond Dixon) 7 yards to the MIDDLEBU20.,0,1,0,0,1,,,0,,,0,0,,,,,,,,7,1,0,0,0,0,,,,,0,0,0,0,0,0,,,,,1,AMH,offside,1,7,Raymond Dixon,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,0,0,0,0,08:25,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8605,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,2,4,1,0,0,0,0,0,MID,80,1,10,0,0,MID20,rush,Alex Maldjian rush for no gain to the MIDDLEBU20 (Andy Skirzenski).,0,0,0,0,0,,,,,,1,0,Alex Maldjian,,,,0,,,7,1,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Andy Skirzenski,,,,,,0,,0,0,0,0,0,0,08:25,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8606,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,2,5,1,0,0,0,0,0,MID,80,2,10,0,0,MID20,pass,Ben Tauber pass incomplete to Donovan Wood (Ben Taylor).,0,0,0,0,0,,,,,,0,1,,Ben Tauber,,Donovan Wood,,,,7,1,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,Ben Taylor,,,,,,,0,,0,,,,,,,,,,0,,0,0,0,0,0,0,08:25,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8607,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,2,6,1,0,0,0,0,0,MID,80,3,10,0,0,MID20,pass,Ben Tauber pass incomplete to Anson Clough.,0,0,0,0,0,1,0,,,,0,1,,Ben Tauber,,Anson Clough,,,,7,1,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,0,0,0,0,08:25,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8608,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,2,7,1,0,0,0,0,0,MID,80,4,10,0,0,MID20,punt,"Cole Crider punt 46 yards to the AMHERST34, Cam Jones return -1 yards to the AMHERST33 (Rocco Stola).",0,0,0,0,0,,,0,,,0,0,,,,,,,,7,1,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,-1,AMH,0,Cam Jones,,,Rocco Stola,,,,,,0,,0,0,0,0,0,0,08:25,mid,0,1,3,3,3,3,0,0,0,1,0,,,,,46,,,Cole Crider,0,0,0,0,Cam Jones,,,,
8609,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,3,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,0,0,0,0,05:35,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8610,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,3,1,1,0,0,0,0,0,AMH,67,1,10,0,0,AMH33,rush,Tylon Crump rush for 2 yards to the AMHERST35 (Kieran Sheridan).,2,0,0,0,0,,,,,,1,0,Tylon Crump,,,,2,,,2,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Kieran Sheridan,,,,,,0,,0,0,0,0,0,0,05:35,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8611,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,3,2,1,0,0,0,0,0,AMH,65,2,8,0,0,AMH35,pass,Mike Piazza pass complete to Austin Pieck for loss of 2 yards to the AMHERST33 (Cole Wiseman).,-2,0,0,0,0,,,,,,0,1,,Mike Piazza,Austin Pieck,Austin Pieck,,-2,-2,0,0,0,0,0,0,,,1,0,1,0,1,2,0,0,0,1,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Cole Wiseman,Cole Wiseman,,,,,0,,0,0,0,0,0,0,05:35,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8612,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,3,3,1,0,0,0,0,0,AMH,67,3,10,0,0,AMH33,pass,Mike Piazza pass complete to Owen Gaydos for 9 yards to the AMHERST42 (Kieran Sheridan).,9,0,0,0,0,1,0,,,,0,1,,Mike Piazza,Owen Gaydos,Owen Gaydos,,9,9,9,0,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Kieran Sheridan,,,,,,0,,0,0,0,0,0,0,05:35,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8613,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,3,4,1,0,0,0,0,0,AMH,58,4,1,0,0,AMH42,punt,"M. Mitchell punt 36 yards to the MIDDLEBU22, fair catch by Connor Randall.",0,0,0,0,0,,,0,,,0,0,,,,,,,,9,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,MID,0,,,,,,,,,,0,,0,0,0,0,0,0,05:35,mid,0,1,3,3,3,3,0,0,0,1,0,,,,,36,,,Michael Mitchel,0,0,0,1,,,,,
8614,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,4,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,0,0,0,0,03:38,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8615,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,4,1,1,0,0,0,0,0,MID,78,1,10,0,0,MID22,rush,L. McNeil rush for 1 yard to the MIDDLEBU23 (Tim Swope).,1,0,0,0,0,,,,,,1,0,LeeCharles McNeil,,,,1,,,1,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Tim Swope,,,,,,0,,0,0,0,0,0,0,03:38,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8616,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,4,2,1,0,0,0,0,0,MID,77,2,9,0,0,MID23,pass,Ben Tauber pass complete to L. McNeil for 2 yards to the MIDDLEBU25 (Ben Taylor).,2,0,0,0,0,,,,,,0,1,,Ben Tauber,LeeCharles McNeil,LeeCharles McNeil,,2,2,3,0,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Ben Taylor,,,,,,0,,0,0,0,0,0,0,03:38,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8617,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,4,3,1,0,0,0,0,0,MID,75,3,7,0,0,MID25,pass,Ben Tauber sacked for loss of 6 yards to the MIDDLEBU19 (Cal Archdeacon).,-6,0,0,0,0,1,0,,,,0,0,,Ben Tauber,,,,,,-3,0,0,0,0,0,,,,,1,0,1,6,1,6,0,1,1,0,0,,,,,,0,0,,,,,,,,,0,,0,,,,Cal Archdeacon,Cal Archdeacon,,Cal Archdeacon,,,0,,0,0,0,0,0,0,03:38,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8618,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,4,4,1,0,0,0,0,0,MID,81,4,13,0,0,MID19,punt,"Cole Crider punt 30 yards to the MIDDLEBU49, fair catch by Cam Jones.",0,0,0,0,0,,,0,,,0,0,,,,,,,,-3,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,AMH,0,,,,,,,,,,0,,0,0,0,0,0,0,03:38,late,0,1,3,3,3,3,0,0,0,1,0,,,,,30,,,Cole Crider,0,0,0,1,,,,,
8619,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,5,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,0,0,0,0,01:50,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8620,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,5,1,1,0,0,0,0,0,MID,49,1,10,0,0,MID49,pass,Mike Piazza pass incomplete to Owen Gaydos.,0,0,0,0,0,,,,,,0,1,,Mike Piazza,,Owen Gaydos,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,0,0,0,0,01:50,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8621,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,5,2,1,0,0,0,0,0,MID,49,2,10,0,0,MID49,pass,Mike Piazza pass complete to Owen Gaydos for 5 yards to the MIDDLEBU44 (Kieran Sheridan; John Greenburg).,5,0,0,0,0,,,,,,0,1,,Mike Piazza,Owen Gaydos,Owen Gaydos,,5,5,5,0,0,0,0,0,,,1,0,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Kieran Sheridan,John Greenburg,,,,,,,0,,0,0,0,0,0,0,01:50,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8622,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,5,3,1,0,0,0,0,0,MID,44,3,5,0,0,MID44,pass,Mike Piazza sacked for loss of 7 yards to the AMHERST49 (Dave Filias).,-7,0,0,0,0,1,0,,,,0,0,,Mike Piazza,,,,,,-2,0,0,0,0,0,,,,,1,0,1,7,1,7,0,1,1,0,0,,,,,,0,0,,,,,,,,,0,,0,,,,Dave Filias,Dave Filias,,Dave Filias,,,0,,0,0,0,0,0,0,01:50,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8623,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,5,4,1,0,0,0,0,0,AMH,51,4,12,0,0,AMH49,punt,"M. Mitchell punt 30 yards to the MIDDLEBU21, fair catch by Rocco Stola, PENALTY AMHERST illegal formation 5 yards to the MIDDLEBU26.",0,0,0,0,0,,,0,,,0,0,,,,,,,,-2,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,1,AMH,illegal formation,1,-5,,0,0,,,,,,,,,0,MID,0,,,,,,,,,,0,,0,0,0,0,0,0,01:50,late,0,1,3,3,3,3,0,0,0,1,0,,,,,30,,,Michael Mitchel,0,0,0,1,,,,,
8624,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,0,0,0,0,00:20,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8625,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,1,1,0,0,0,0,0,MID,74,1,10,0,0,MID26,pass,Ben Tauber pass complete to Greg Livingston for 4 yards to the MIDDLEBU30 (S. Christopher).,4,0,0,0,0,,,,,,0,1,,Ben Tauber,Greg Livingston,Greg Livingston,,4,4,4,0,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Solomon Christo,,,,,,0,,0,0,0,0,0,0,00:20,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8626,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,2,1,0,0,0,0,0,MID,70,2,6,0,0,MID30,No Play,clock 00:00.,0,0,0,0,0,,,,,,0,0,,,,,,,,4,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,0,0,0,0,00:00,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8627,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,2,2,0,0,0,0,0,MID,70,2,6,0,0,MID30,No Play,"Start of 2nd quarter, clock 15:00.",0,0,0,0,0,,,,,,0,0,,,,,,,,4,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,0,0,0,0,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8628,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,2,2,0,0,0,0,0,MID,70,2,6,0,0,MID30,rush,Alex Maldjian rush for 5 yards to the MIDDLEBU35 (A. Leneghan).,5,0,0,0,0,,,,,,1,0,Alex Maldjian,,,,5,,,9,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Anthony Lenegha,,,,,,0,,0,0,0,0,0,0,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8629,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,3,2,0,0,0,0,0,MID,65,3,1,0,0,MID35,rush,Alex Maldjian rush for 1 yard to the MIDDLEBU36 (Tim Swope).,1,1,0,1,0,0,1,,,,1,0,Alex Maldjian,,,,1,,,10,1,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Tim Swope,,,,,,0,,0,0,0,0,0,0,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8630,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,4,2,0,0,0,0,0,MID,64,1,10,0,0,MID36,pass,Ben Tauber pass complete to Greg Livingston for 2 yards to the MIDDLEBU38 (Andy Skirzenski).,2,0,0,0,0,,,,,,0,1,,Ben Tauber,Greg Livingston,Greg Livingston,,2,2,12,1,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Andy Skirzenski,,,,,,0,,0,0,0,0,0,0,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8631,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,5,2,0,0,0,0,0,MID,62,2,8,0,0,MID38,pass,"Ben Tauber pass complete to Greg Livingston for 12 yards to the 50 yardline (S. Christopher), out-of-bounds.",12,1,1,0,0,,,,,,0,1,,Ben Tauber,Greg Livingston,Greg Livingston,,12,12,24,2,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Solomon Christo,,,,,,0,,0,0,0,0,0,0,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8632,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,6,2,0,0,0,0,0,MID,50,1,10,0,0,MID50,rush,Alex Maldjian rush for 3 yards to the AMHERST47 (Tim Swope).,3,0,0,0,0,,,,,,1,0,Alex Maldjian,,,,3,,,27,2,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Tim Swope,,,,,,0,,0,0,0,0,0,0,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8633,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,7,2,0,0,0,0,0,AMH,47,2,7,0,0,AMH47,rush,L. McNeil rush for 3 yards to the AMHERST44 (Ryan Monteleone).,3,0,0,0,0,,,,,,1,0,LeeCharles McNeil,,,,3,,,30,2,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Ryan Monteleone,,,,,,0,,0,0,0,0,0,0,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8634,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,8,2,0,0,0,0,0,AMH,44,3,4,0,0,AMH44,rush,L. McNeil rush for 1 yard to the AMHERST43 (Matt Monteleone).,1,0,0,0,0,1,0,,,,1,0,LeeCharles McNeil,,,,1,,,31,2,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Matt Monteleone,,,,,,0,,0,0,0,0,0,0,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8635,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,6,9,2,0,0,0,0,0,AMH,43,4,3,0,0,AMH43,punt,"Cole Crider punt 34 yards to the AMHERST09, fair catch by Cam Jones.",0,0,0,0,0,,,0,,,0,0,,,,,,,,31,2,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,AMH,0,,,,,,,,,,0,,0,0,0,0,0,0,15:00,early,0,1,3,3,3,3,0,0,0,1,0,,,,,34,,,Cole Crider,0,0,0,1,,,,,
8636,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,7,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,0,0,0,0,11:26,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8637,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,7,1,2,0,0,0,0,0,AMH,91,1,10,0,0,AMH09,No Play,PENALTY AMHERST false start (Frankie Kelly) 5 yards to the AMHERST04.,0,0,0,0,0,,,,,,0,0,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,1,AMH,false start,1,-5,Frankie Kelly,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,0,0,0,0,11:26,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8638,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,7,1,2,0,0,0,0,0,AMH,96,1,15,0,0,AMH04,pass,Mike Piazza pass complete to C. Ochsenhirt for 10 yards to the AMHERST14 (K. Adu-Diawuo).,10,0,0,0,0,,,,,,0,1,,Mike Piazza,C. Ochsenhirt,C. Ochsenhirt,,10,10,10,0,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Kwesi Adu-Diawuo,,,,,,0,,0,0,0,0,0,0,11:26,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8639,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,7,2,2,0,0,0,0,0,AMH,86,2,5,0,0,AMH14,pass,"Mike Piazza pass incomplete to C. Ochsenhirt (K. Adu-Diawuo), PENALTY AMHERST ineligible man down field declined.",0,0,0,0,0,,,,,,0,1,,Mike Piazza,,C. Ochsenhirt,,,,10,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,1,AMH,ineligible man down field,0,0,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,0,0,0,0,11:26,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8640,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,7,3,2,0,0,0,0,0,AMH,86,3,5,0,0,AMH14,rush,Mike Piazza rush for 4 yards to the AMHERST18 (Dave Filias).,4,0,0,0,0,1,0,,,,1,0,Mike Piazza,,,,4,,,14,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Dave Filias,,,,,,0,,0,0,0,0,0,0,11:26,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8641,MID_AMH2022,AMH,MID,1,AMH,Home,MID,Half1,7,4,2,0,0,0,0,0,AMH,82,4,1,0,0,AMH18,punt,"M. Mitchell punt 42 yards to the MIDDLEBU40, fair catch by Connor Randall.",0,0,0,0,0,,,0,,,0,0,,,,,,,,14,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,MID,0,,,,,,,,,,0,,0,0,0,0,0,0,11:26,early,0,1,3,3,3,3,0,0,0,1,0,,,,,42,,,Michael Mitchel,0,0,0,1,,,,,
8642,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,8,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,0,0,0,0,10:12,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8643,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,8,1,2,0,0,0,0,0,MID,60,1,10,0,0,MID40,No Play,"Ben Tauber rush for 5 yards to the MIDDLEBU45 (Angelo Fodera; Clay Zachery), PENALTY MIDDLEBU holding 10 yards to the MIDDLEBU30, NO PLAY.",0,0,0,0,0,,,,,,0,0,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,1,MID,holding,1,-10,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,0,0,0,0,10:12,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8644,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,8,1,2,0,0,0,0,0,MID,70,1,20,0,0,MID30,pass,"Ben Tauber pass complete to Donovan Wood for 12 yards to the MIDDLEBU42 (S. Christopher), out-of-bounds.",12,0,0,0,0,,,,,,0,1,,Ben Tauber,Donovan Wood,Donovan Wood,,12,12,12,0,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Solomon Christo,,,,,,0,,0,0,0,0,0,0,10:12,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
8645,MID_AMH2022,AMH,MID,1,MID,Away,AMH,Half1,8,2,2,0,0,0,0,0,MID,58,2,8,0,0,MID42,pass,Ben Tauber pass complete to Greg Livingston for 7 yards to the MIDDLEBU49 (Ryan Monteleone).,7,0,0,0,0,,,,,,0,1,,Ben Tauber,Greg Livingston,Greg Livingston,,7,7,19,0,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Ryan Monteleone,,,,,,0,,0,0,0,0,0,0,10:12,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
